Description,Processor,RAM,Operating System,Storage,Display,Price
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,50990
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,50990
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 Inch) Display,50990
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",512 GB SSD,39.62 cm (15.6 inch) Display,50990
Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,50990
Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,76399
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 8 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65990
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,33.78 cm (13.3 inch) Display,65990
Lenovo Ideapad L340 Core i7 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,Intel Core i7 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,78949
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and ...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,52990
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,45990
Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S145-15IIL Laptop,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,36490
Lenovo Ideapad S145 Core i3 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics/NVIDIA GeForce NVID...,Intel Core i3 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,49999
Lenovo Ideapad S340 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) S340-14IIL Thin and Light Lapto...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB HDD,39.62 cm (15.6 inch) Display,43949
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,42490
Lenovo Ideapad S340 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S340 Thin and Li...,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,76949
Lenovo Ideapad Slim 3 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81WE01QLIN | 81WE01QJIN Lap...,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,37949
Lenovo IdeaPad Slim 3i (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Th...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 Inch) Display,37990
Lenovo Ideapad Slim 3i (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Ideapad Slim 3i Thi...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,35490
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6/ 15ITL6 Ub T...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,48990
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and L...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,51990
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin and Lig...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,57990
Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 3 15ITL6 Th...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,57999
Lenovo Ideapad Slim 3i Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IIL05 Thin and Light Lap...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,50001
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,54699
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,50995
Lenovo Ideapad Slim 3i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad Slim 3 Thin and Li...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,38.1 cm (15 inch) Display,52999
Lenovo Ideapad Slim 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Lig...,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,44990
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 15 ITL 05 Thin and Light ...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,58990
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15 ITL 05 Thin and Light ...,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,DOS Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,68499
Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05U2a Thin and Light ...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,54990
Lenovo Ideapad Slim APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-05 T...,AMD APU Dual Core A4 Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,20949
Lenovo Ideapad Slim3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Lapt...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,2 TB SSD,35.56 cm (14 Inch) Display,50001
Lenovo Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 82BH004HIN Laptop,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,101999
Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,67990
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,133999
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,133999
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,133999
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,133999
Lenovo Legion 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,133999
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display,154990
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display,154990
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,2 TB SSD,40.64 cm (16 inch) Display,154990
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,154990
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 Inch) Display,154990
Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,68999
Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,65290
Lenovo Legion 5 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,73999
Lenovo Legion 5 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,73999
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB SSD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB SSD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5 Ryzen 7 Octa Core 5800H - (16 GB/2 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,129990
Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce ...,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,91999
Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,249990
Lenovo Legion Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics) Y540-15IRH-PG...,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,60990
Lenovo Legion Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,Full HD LED Backlit Anti-glare IPS Slim Display,77890
Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,66799
Lenovo Legion Y540 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Y540-15IRH-PG0 Th...,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,68999
Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB HDD|512 GB SSD,40.64 cm (16 inch) Display,142990
Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,40.64 cm (16 inch) Display,142990
Lenovo Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) V15 -ADA Laptop,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit DOS Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,30990
Lenovo Ryzen 3 Dual Core 3rd Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 1 15ADA7 Laptop,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,36790
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,94990
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,94990
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,94990
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,94990
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,94990
Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,94990
Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Lig...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.02 cm (13 inch) Display,59990
Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,Intel Core i7 Processor (11th Gen),16 GB LPDDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,33.02 cm (13 inch) Display,85990
Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10) ThinkBook 14 IIL Thin and Light Lapt...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,50001
Lenovo Thinkbook Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Lapt...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,38.1 cm (15 inch) Display,140131
Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,155411
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,46990
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,77478
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,67990
Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,75879
Lenovo Thinkpad Ryzen 5 Hexa Core 5600U - (8 GB/512 GB SSD/DOS) E14 AMD Gen3 Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit DOS Operating System,512 GB SSD,35.56 cm (14 inch) Display,56990
Lenovo ThinkPad x390 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ThinkPad X390 Thin and Light ...,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD,35.56 cm (14 inch) Touchscreen Display,165999
Lenovo Thinpad E15 G2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro/512 MB Graphics) E15 G2 Lapto...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,82489
Lenovo V15 ADA Athlon Dual Core 3250U - (4 GB/1 TB HDD/DOS) V15 ADA Laptop,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,29799
Lenovo V15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 G2 ITL Thin and Light Laptop,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,34990
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/1 TB SSD/Windows 11 Home) Yoga 6 Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,1 TB SSD,33.78 cm (13.3 inch) Touchscreen Display,79589
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 13ALC6 Thin and Light Lapto...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,72990
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) Yoga 6 Thin and Light Lapto...,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,1 TB HDD,33.78 cm (13.3 inch) Touchscreen Display,74799
Lenovo Yoga 6 Ryzen 7 Octa Core 4700U - (16 GB/512 GB SSD/Windows 10 Home) 13ARE05 2 in 1 Laptop,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,79990
Lenovo Yoga 7 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in 1 Laptop,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,97490
lenovo Yoga 7 Core i7 11th Gen Intel EVO - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,95990
